poll_id,definition_id,source_column
san-mateo-2008,attitude_extremity@historical-v1,Q7
san-mateo-2008,attitude_extremity@historical-v1,Q8
san-mateo-2008,attitude_extremity@historical-v1,Q9
san-mateo-2008,below_market_housing_t1@historical-v1,Q4
san-mateo-2008,below_market_housing_t2@historical-v1,t2Q4
san-mateo-2008,county_local_t1@historical-v1,Q8
san-mateo-2008,county_local_t2@historical-v1,t2Q8
san-mateo-2008,education_four@historical-v1,Q128
san-mateo-2008,education_three@historical-v1,Q128
san-mateo-2008,female@historical-v1,Q135
san-mateo-2008,high_income@historical-v1,Q131
san-mateo-2008,high_knowledge_joint@historical-v1,Q19
san-mateo-2008,high_knowledge_joint@historical-v1,Q20
san-mateo-2008,high_knowledge_joint@historical-v1,Q21
san-mateo-2008,high_knowledge_joint@historical-v1,Q22
san-mateo-2008,high_knowledge_joint@historical-v1,Q23
san-mateo-2008,high_knowledge_joint@historical-v1,Q24
san-mateo-2008,high_knowledge_joint@historical-v1,Q25
san-mateo-2008,high_knowledge_joint@historical-v1,Q26
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q19
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q20
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q21
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q22
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q23
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q24
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q25
san-mateo-2008,high_knowledge_joint@historical-v1,t2Q26
san-mateo-2008,higher_education@historical-v1,Q128
san-mateo-2008,household_income@historical-v1,Q131
san-mateo-2008,knowledge_gain@historical-v1,Q19
san-mateo-2008,knowledge_gain@historical-v1,Q20
san-mateo-2008,knowledge_gain@historical-v1,Q21
san-mateo-2008,knowledge_gain@historical-v1,Q22
san-mateo-2008,knowledge_gain@historical-v1,Q23
san-mateo-2008,knowledge_gain@historical-v1,Q24
san-mateo-2008,knowledge_gain@historical-v1,Q25
san-mateo-2008,knowledge_gain@historical-v1,Q26
san-mateo-2008,knowledge_gain@historical-v1,t2Q19
san-mateo-2008,knowledge_gain@historical-v1,t2Q20
san-mateo-2008,knowledge_gain@historical-v1,t2Q21
san-mateo-2008,knowledge_gain@historical-v1,t2Q22
san-mateo-2008,knowledge_gain@historical-v1,t2Q23
san-mateo-2008,knowledge_gain@historical-v1,t2Q24
san-mateo-2008,knowledge_gain@historical-v1,t2Q25
san-mateo-2008,knowledge_gain@historical-v1,t2Q26
san-mateo-2008,knowledge_gain_joint@historical-v1,Q19
san-mateo-2008,knowledge_gain_joint@historical-v1,Q20
san-mateo-2008,knowledge_gain_joint@historical-v1,Q21
san-mateo-2008,knowledge_gain_joint@historical-v1,Q22
san-mateo-2008,knowledge_gain_joint@historical-v1,Q23
san-mateo-2008,knowledge_gain_joint@historical-v1,Q24
san-mateo-2008,knowledge_gain_joint@historical-v1,Q25
san-mateo-2008,knowledge_gain_joint@historical-v1,Q26
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q19
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q20
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q21
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q22
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q23
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q24
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q25
san-mateo-2008,knowledge_gain_joint@historical-v1,t2Q26
san-mateo-2008,knowledge_joint@historical-v1,Q19
san-mateo-2008,knowledge_joint@historical-v1,Q20
san-mateo-2008,knowledge_joint@historical-v1,Q21
san-mateo-2008,knowledge_joint@historical-v1,Q22
san-mateo-2008,knowledge_joint@historical-v1,Q23
san-mateo-2008,knowledge_joint@historical-v1,Q24
san-mateo-2008,knowledge_joint@historical-v1,Q25
san-mateo-2008,knowledge_joint@historical-v1,Q26
san-mateo-2008,knowledge_joint@historical-v1,t2Q19
san-mateo-2008,knowledge_joint@historical-v1,t2Q20
san-mateo-2008,knowledge_joint@historical-v1,t2Q21
san-mateo-2008,knowledge_joint@historical-v1,t2Q22
san-mateo-2008,knowledge_joint@historical-v1,t2Q23
san-mateo-2008,knowledge_joint@historical-v1,t2Q24
san-mateo-2008,knowledge_joint@historical-v1,t2Q25
san-mateo-2008,knowledge_joint@historical-v1,t2Q26
san-mateo-2008,knowledge_t1@historical-v1,Q19
san-mateo-2008,knowledge_t1@historical-v1,Q20
san-mateo-2008,knowledge_t1@historical-v1,Q21
san-mateo-2008,knowledge_t1@historical-v1,Q22
san-mateo-2008,knowledge_t1@historical-v1,Q23
san-mateo-2008,knowledge_t1@historical-v1,Q24
san-mateo-2008,knowledge_t1@historical-v1,Q25
san-mateo-2008,knowledge_t1@historical-v1,Q26
san-mateo-2008,knowledge_t2@historical-v1,t2Q19
san-mateo-2008,knowledge_t2@historical-v1,t2Q20
san-mateo-2008,knowledge_t2@historical-v1,t2Q21
san-mateo-2008,knowledge_t2@historical-v1,t2Q22
san-mateo-2008,knowledge_t2@historical-v1,t2Q23
san-mateo-2008,knowledge_t2@historical-v1,t2Q24
san-mateo-2008,knowledge_t2@historical-v1,t2Q25
san-mateo-2008,knowledge_t2@historical-v1,t2Q26
san-mateo-2008,log_knowledge_joint@historical-v1,Q19
san-mateo-2008,log_knowledge_joint@historical-v1,Q20
san-mateo-2008,log_knowledge_joint@historical-v1,Q21
san-mateo-2008,log_knowledge_joint@historical-v1,Q22
san-mateo-2008,log_knowledge_joint@historical-v1,Q23
san-mateo-2008,log_knowledge_joint@historical-v1,Q24
san-mateo-2008,log_knowledge_joint@historical-v1,Q25
san-mateo-2008,log_knowledge_joint@historical-v1,Q26
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q19
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q20
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q21
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q22
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q23
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q24
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q25
san-mateo-2008,log_knowledge_joint@historical-v1,t2Q26
san-mateo-2008,minority@historical-v1,Q132
san-mateo-2008,more_housing_t1@historical-v1,Q1
san-mateo-2008,more_housing_t2@historical-v1,t2Q1
san-mateo-2008,open_space_t1@historical-v1,Q2
san-mateo-2008,open_space_t2@historical-v1,t2Q2
san-mateo-2008,read_briefing@historical-v1,t2q37
san-mateo-2008,less_commuting_t1@historical-v1,Q3
san-mateo-2008,less_commuting_t2@historical-v1,t2Q3
san-mateo-2008,consultation_t1@historical-v1,Q7
san-mateo-2008,consultation_t2@historical-v1,t2Q7
san-mateo-2008,county_state_t1@historical-v1,Q9
san-mateo-2008,county_state_t2@historical-v1,t2Q9
nic2-2003,knowledge_gain@historical-v1,wrm3_b
nic2-2003,knowledge_gain@historical-v1,wrm3_c
nic2-2003,knowledge_gain@historical-v1,aid3
nic2-2003,knowledge_gain@historical-v1,wrm5
nic2-2003,knowledge_gain@historical-v1,kno1_a
nic2-2003,knowledge_gain@historical-v1,kno1_b
nic2-2003,knowledge_gain@historical-v1,kno2_a
nic2-2003,knowledge_gain@historical-v1,kno2_b
nic2-2003,knowledge_gain@historical-v1,kno3_a
nic2-2003,knowledge_gain@historical-v1,kno3_b
nic2-2003,knowledge_gain@historical-v1,wrm1_b
nic2-2003,knowledge_gain@historical-v1,qwrm3_b
nic2-2003,knowledge_gain@historical-v1,qwrm3_c
nic2-2003,knowledge_gain@historical-v1,qaid3
nic2-2003,knowledge_gain@historical-v1,qwrm5
nic2-2003,knowledge_gain@historical-v1,qkno1_a
nic2-2003,knowledge_gain@historical-v1,qkno1_b
nic2-2003,knowledge_gain@historical-v1,qkno2_a
nic2-2003,knowledge_gain@historical-v1,qkno2_b
nic2-2003,knowledge_gain@historical-v1,qkno3_a
nic2-2003,knowledge_gain@historical-v1,qkno3_b
nic2-2003,knowledge_gain@historical-v1,qwrm1_b
nic2-2003,trade_t1@historical-v1,trd2
nic2-2003,environment_t2@historical-v1,qfp2a_a
nic2-2003,environment_t2@historical-v1,qwrm2a_s
nic2-2003,environment_t2@historical-v1,qwrm2b_s
nic2-2003,environment_t2@historical-v1,qwrm3_a
nic2-2003,multilateralism_t1@historical-v1,fp4b_b
nic2-2003,multilateralism_t1@historical-v1,wrm4a_s
nic2-2003,multilateralism_t1@historical-v1,mact1_s
nic2-2003,multilateralism_t1@historical-v1,mact4_s
nic2-2003,multilateralism_t1@historical-v1,mact2_s
nic2-2003,multilateralism_t1@historical-v1,mact5_s
nic2-2003,multilateralism_t1@historical-v1,int1b_c
nic2-2003,multilateralism_t1@historical-v1,int2a
nic2-2003,multilateralism_t1@historical-v1,int2b
nic2-2003,multilateralism_t1@historical-v1,trd1_a
nic2-2003,internationalism_t2@historical-v1,qfp3a_s
nic2-2003,age@historical-v1,ppage
nic2-2003,knowledge_gain_joint@historical-v1,wrm3_b
nic2-2003,knowledge_gain_joint@historical-v1,wrm3_c
nic2-2003,knowledge_gain_joint@historical-v1,aid3
nic2-2003,knowledge_gain_joint@historical-v1,wrm5
nic2-2003,knowledge_gain_joint@historical-v1,kno1_a
nic2-2003,knowledge_gain_joint@historical-v1,kno1_b
nic2-2003,knowledge_gain_joint@historical-v1,kno2_a
nic2-2003,knowledge_gain_joint@historical-v1,kno2_b
nic2-2003,knowledge_gain_joint@historical-v1,kno3_a
nic2-2003,knowledge_gain_joint@historical-v1,kno3_b
nic2-2003,knowledge_gain_joint@historical-v1,wrm1_b
nic2-2003,knowledge_gain_joint@historical-v1,qwrm3_b
nic2-2003,knowledge_gain_joint@historical-v1,qwrm3_c
nic2-2003,knowledge_gain_joint@historical-v1,qaid3
nic2-2003,knowledge_gain_joint@historical-v1,qwrm5
nic2-2003,knowledge_gain_joint@historical-v1,qkno1_a
nic2-2003,knowledge_gain_joint@historical-v1,qkno1_b
nic2-2003,knowledge_gain_joint@historical-v1,qkno2_a
nic2-2003,knowledge_gain_joint@historical-v1,qkno2_b
nic2-2003,knowledge_gain_joint@historical-v1,qkno3_a
nic2-2003,knowledge_gain_joint@historical-v1,qkno3_b
nic2-2003,knowledge_gain_joint@historical-v1,qwrm1_b
nic2-2003,security_t2@historical-v1,qfp2b_a
nic2-2003,security_t2@historical-v1,qfp2b_c
nic2-2003,security_t2@historical-v1,qfp2c_a
nic2-2003,security_t2@historical-v1,qaid2a_b
nic2-2003,security_t2@historical-v1,qint1a_a
nic2-2003,security_t2@historical-v1,qint1a_b
nic2-2003,security_t2@historical-v1,qint1b_c
nic2-2003,security_t2@historical-v1,qint1b_d
nic2-2003,foreign_aid_t2@historical-v1,qaid1
nic2-2003,household_income@historical-v1,isum
nic2-2003,security_t1@historical-v1,fp2b_a
nic2-2003,security_t1@historical-v1,fp2b_c
nic2-2003,security_t1@historical-v1,fp2c_a
nic2-2003,security_t1@historical-v1,aid2a_b
nic2-2003,security_t1@historical-v1,int1a_a
nic2-2003,security_t1@historical-v1,int1a_b
nic2-2003,security_t1@historical-v1,int1b_c
nic2-2003,security_t1@historical-v1,int1b_d
nic2-2003,knowledge_t1@historical-v1,wrm3_b
nic2-2003,knowledge_t1@historical-v1,wrm3_c
nic2-2003,knowledge_t1@historical-v1,aid3
nic2-2003,knowledge_t1@historical-v1,wrm5
nic2-2003,knowledge_t1@historical-v1,kno1_a
nic2-2003,knowledge_t1@historical-v1,kno1_b
nic2-2003,knowledge_t1@historical-v1,kno2_a
nic2-2003,knowledge_t1@historical-v1,kno2_b
nic2-2003,knowledge_t1@historical-v1,kno3_a
nic2-2003,knowledge_t1@historical-v1,kno3_b
nic2-2003,knowledge_t1@historical-v1,wrm1_b
nic2-2003,knowledge_joint@historical-v1,wrm3_b
nic2-2003,knowledge_joint@historical-v1,wrm3_c
nic2-2003,knowledge_joint@historical-v1,aid3
nic2-2003,knowledge_joint@historical-v1,wrm5
nic2-2003,knowledge_joint@historical-v1,kno1_a
nic2-2003,knowledge_joint@historical-v1,kno1_b
nic2-2003,knowledge_joint@historical-v1,kno2_a
nic2-2003,knowledge_joint@historical-v1,kno2_b
nic2-2003,knowledge_joint@historical-v1,kno3_a
nic2-2003,knowledge_joint@historical-v1,kno3_b
nic2-2003,knowledge_joint@historical-v1,wrm1_b
nic2-2003,knowledge_joint@historical-v1,qwrm3_b
nic2-2003,knowledge_joint@historical-v1,qwrm3_c
nic2-2003,knowledge_joint@historical-v1,qaid3
nic2-2003,knowledge_joint@historical-v1,qwrm5
nic2-2003,knowledge_joint@historical-v1,qkno1_a
nic2-2003,knowledge_joint@historical-v1,qkno1_b
nic2-2003,knowledge_joint@historical-v1,qkno2_a
nic2-2003,knowledge_joint@historical-v1,qkno2_b
nic2-2003,knowledge_joint@historical-v1,qkno3_a
nic2-2003,knowledge_joint@historical-v1,qkno3_b
nic2-2003,knowledge_joint@historical-v1,qwrm1_b
nic2-2003,political_interest_t1@historical-v1,pint_b
nic2-2003,knowledge_t2@historical-v1,qwrm3_b
nic2-2003,knowledge_t2@historical-v1,qwrm3_c
nic2-2003,knowledge_t2@historical-v1,qaid3
nic2-2003,knowledge_t2@historical-v1,qwrm5
nic2-2003,knowledge_t2@historical-v1,qkno1_a
nic2-2003,knowledge_t2@historical-v1,qkno1_b
nic2-2003,knowledge_t2@historical-v1,qkno2_a
nic2-2003,knowledge_t2@historical-v1,qkno2_b
nic2-2003,knowledge_t2@historical-v1,qkno3_a
nic2-2003,knowledge_t2@historical-v1,qkno3_b
nic2-2003,knowledge_t2@historical-v1,qwrm1_b
nic2-2003,high_knowledge_joint@historical-v1,wrm3_b
nic2-2003,high_knowledge_joint@historical-v1,wrm3_c
nic2-2003,high_knowledge_joint@historical-v1,aid3
nic2-2003,high_knowledge_joint@historical-v1,wrm5
nic2-2003,high_knowledge_joint@historical-v1,kno1_a
nic2-2003,high_knowledge_joint@historical-v1,kno1_b
nic2-2003,high_knowledge_joint@historical-v1,kno2_a
nic2-2003,high_knowledge_joint@historical-v1,kno2_b
nic2-2003,high_knowledge_joint@historical-v1,kno3_a
nic2-2003,high_knowledge_joint@historical-v1,kno3_b
nic2-2003,high_knowledge_joint@historical-v1,wrm1_b
nic2-2003,high_knowledge_joint@historical-v1,qwrm3_b
nic2-2003,high_knowledge_joint@historical-v1,qwrm3_c
nic2-2003,high_knowledge_joint@historical-v1,qaid3
nic2-2003,high_knowledge_joint@historical-v1,qwrm5
nic2-2003,high_knowledge_joint@historical-v1,qkno1_a
nic2-2003,high_knowledge_joint@historical-v1,qkno1_b
nic2-2003,high_knowledge_joint@historical-v1,qkno2_a
nic2-2003,high_knowledge_joint@historical-v1,qkno2_b
nic2-2003,high_knowledge_joint@historical-v1,qkno3_a
nic2-2003,high_knowledge_joint@historical-v1,qkno3_b
nic2-2003,high_knowledge_joint@historical-v1,qwrm1_b
nic2-2003,education_four@historical-v1,educ_a
nic2-2003,education_four@historical-v1,educ_b
nic2-2003,read_briefing@historical-v1,eval5
nic2-2003,human_rights_t1@historical-v1,fp2c_b
nic2-2003,internationalism_t1@historical-v1,fp3a_s
nic2-2003,global_altruism_t1@historical-v1,fp2b_d
nic2-2003,global_altruism_t1@historical-v1,fp2c_d
nic2-2003,global_altruism_t1@historical-v1,aid2b_a
nic2-2003,global_altruism_t1@historical-v1,aid2b_b
nic2-2003,global_altruism_t1@historical-v1,fp4a_a
nic2-2003,global_altruism_t1@historical-v1,int1a_b
nic2-2003,global_altruism_t1@historical-v1,pair1_a
nic2-2003,global_altruism_t1@historical-v1,pair1_b
nic2-2003,global_altruism_t1@historical-v1,pair2_a
nic2-2003,global_altruism_t1@historical-v1,pair2_b
nic2-2003,democracy_t1@historical-v1,pair3_a
nic2-2003,democracy_t1@historical-v1,pair3_b
nic2-2003,democracy_t1@historical-v1,pdem1_a
nic2-2003,democracy_t1@historical-v1,pdem1_b
nic2-2003,democracy_t1@historical-v1,pdem1_c
nic2-2003,democracy_t1@historical-v1,pdem2_a
nic2-2003,democracy_t1@historical-v1,pdem2_b
nic2-2003,democracy_t1@historical-v1,pdem2_c
nic2-2003,democracy_t1@historical-v1,aid2a_c
nic2-2003,higher_education@historical-v1,educ_a
nic2-2003,higher_education@historical-v1,educ_b
nic2-2003,foreign_aid_t1@historical-v1,aid1
nic2-2003,human_rights_t2@historical-v1,qfp2c_b
nic2-2003,education_three@historical-v1,educ_a
nic2-2003,education_three@historical-v1,educ_b
nic2-2003,trade_t2@historical-v1,qtrd2
nic2-2003,democracy_t2@historical-v1,qpair3_a
nic2-2003,democracy_t2@historical-v1,qpair3_b
nic2-2003,democracy_t2@historical-v1,qpdem1_a
nic2-2003,democracy_t2@historical-v1,qpdem1_b
nic2-2003,democracy_t2@historical-v1,qpdem1_c
nic2-2003,democracy_t2@historical-v1,qpdem2_a
nic2-2003,democracy_t2@historical-v1,qpdem2_b
nic2-2003,democracy_t2@historical-v1,qpdem2_c
nic2-2003,democracy_t2@historical-v1,qaid2a_c
nic2-2003,attitude_extremity@historical-v1,fp2a_a
nic2-2003,attitude_extremity@historical-v1,wrm2a_s
nic2-2003,attitude_extremity@historical-v1,wrm2b_s
nic2-2003,attitude_extremity@historical-v1,wrm3_a
nic2-2003,attitude_extremity@historical-v1,fp2b_a
nic2-2003,attitude_extremity@historical-v1,fp2b_c
nic2-2003,attitude_extremity@historical-v1,fp2c_a
nic2-2003,attitude_extremity@historical-v1,aid2a_b
nic2-2003,attitude_extremity@historical-v1,int1a_a
nic2-2003,attitude_extremity@historical-v1,int1a_b
nic2-2003,attitude_extremity@historical-v1,int1b_c
nic2-2003,attitude_extremity@historical-v1,int1b_d
nic2-2003,attitude_extremity@historical-v1,fp2c_b
nic2-2003,attitude_extremity@historical-v1,pair3_a
nic2-2003,attitude_extremity@historical-v1,pair3_b
nic2-2003,attitude_extremity@historical-v1,pdem1_a
nic2-2003,attitude_extremity@historical-v1,pdem1_b
nic2-2003,attitude_extremity@historical-v1,pdem1_c
nic2-2003,attitude_extremity@historical-v1,pdem2_a
nic2-2003,attitude_extremity@historical-v1,pdem2_b
nic2-2003,attitude_extremity@historical-v1,pdem2_c
nic2-2003,attitude_extremity@historical-v1,aid2a_c
nic2-2003,attitude_extremity@historical-v1,fp4b_b
nic2-2003,attitude_extremity@historical-v1,wrm4a_s
nic2-2003,attitude_extremity@historical-v1,mact1_s
nic2-2003,attitude_extremity@historical-v1,mact4_s
nic2-2003,attitude_extremity@historical-v1,mact2_s
